exp_name,task_type,hashed_id,joint_id_task,task_name,task_number,attempt_number,num_actions,solved,test_output_grid,first_written_solution,last_written_solution,complete,first_written_solution_word_count,last_written_solution_word_count,word_count_diff
expv1,training,79c4bc130701b592b83f489ddb155ca2,79c4bc130701b592b83f489ddb155ca2_77fdfe62.json,77fdfe62.json,4,1,27,true,|033000|333040|003040|070550|770505|070050|,"Recreate only the center grid, and within it change the colored squares to match the corner colors from the original larger grid.","Recreate only the center grid, and within it change the colored squares to match the corner colors from the original larger grid.",true,22,22,0
expv1,training,79c4bc130701b592b83f489ddb155ca2,79c4bc130701b592b83f489ddb155ca2_23b5c85d.json,23b5c85d.json,3,1,11,true,|666|666|666|,"Simply recreate the smallest colored square in its original size, eliminating everything else.","Simply recreate the smallest colored square in its original size, eliminating everything else.",true,13,13,0
expv1,training,79c4bc130701b592b83f489ddb155ca2,79c4bc130701b592b83f489ddb155ca2_ff28f65a.json,ff28f65a.json,10,1,8,true,|101|010|000|,"Work on a 3 x 3 grid. Change red to blue, and 'slide' colored squares upward to create the pattern. It will not be exact.","Work on a 3 x 3 grid. Change red to blue, and 'slide' colored squares upward to create the pattern. It will not be exact.",true,25,25,0
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_eb5a1d5d.json,eb5a1d5d.json,2,3,140,false,|222222222222222222222222222|222222222222222222222222222|222222222222222222222222222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222111333333333333333111222|222111333333333333333111222|222111333333333333333111222|222111333888888888333111222|222111333888888888333111222|222111333888888888333111222|222111333888222888333111222|222111333888222888333111222|222111333888222888333111222|222111333888888888333111222|222111333888888888333111222|222111333888888888333111222|222111333333333333333111222|222111333333333333333111222|222111333333333333333111222|222111111111111111111111222|222111111111111111111111222|222222222222222222222222222|222222222222222222222222222|222222222222222222222222222|,My goal is to take try to make all the color blocks centered and asymmetrical. ,I still think my goal is to take try to make all the color blocks centered and asymmetrical. ,true,15,18,3
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_eb5a1d5d.json,eb5a1d5d.json,2,2,133,false,|222222222222222222222222222|222222222222222222222222222|222222222222222222222222222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222111333333333333333111222|222111333333333333333111222|222111333333333333333111222|222111333888888888333111222|222111333888888888333111222|222111333888888888333111222|222111333888222888333111222|222111333888222888333111222|222111333888222888333111222|222111333888888888333111222|222111333888888888333111222|222111333888888888333111222|222111333333333333333111222|222111333333333333333111222|222111333333333333333111222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222222222222222222222222222|222222222222222222222222222|,My goal is to take try to make all the color blocks centered and asymmetrical. ,I still think my goal is to take try to make all the color blocks centered and asymmetrical. ,true,15,18,3
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_eb5a1d5d.json,eb5a1d5d.json,2,1,129,false,|222222222222222222222222222|222222222222222222222222222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222111333333333333333111222|222111333333333333333111222|222111333333333333333111222|222111333888888888333111222|222111333888888888333111222|222111333888888888333111222|222111333888222888333111222|222111333888222888333111222|222111333888222888333111222|222111333888888888333111222|222111333888888888333111222|222111333888888888333111222|222111333333333333333111222|222111333333333333333111222|222111333333333333333111222|222111111111111111111111222|222111111111111111111111222|222111111111111111111111222|222222222222222222222222222|222222222222222222222222222|,My goal is to take try to make all the color blocks centered and asymmetrical. ,I still think my goal is to take try to make all the color blocks centered and asymmetrical. ,true,15,18,3
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_fafffa47.json,fafffa47.json,3,3,63,false,|020|220|000|,"My goal is to take all the initial blacks and turn it to orange, then take the colored ones and change them to black.",Looks like I am suppose to keep the grid in its original form. I am then require to shade in some blacks with orange color by referring to the input grid. The orange shades should be areas that are black and not colored per reference from the input grid. It's a matter of guessing which black and how many should be orange after this point.,true,24,65,41
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_e8dc4411.json,e8dc4411.json,1,3,58,false,|3333333333333333|3333333333333333|3333333333333333|3336363333333333|3333633333333333|3336363333333333|3333030333333333|3333303333333333|3333030333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|,The rule is to create a similar pattern of the black color starting with the single pink color block. ,I still believe the rule to is create an identical pattern to the black color by starting with the single pink block.,true,19,22,3
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_e8593010.json,e8593010.json,5,1,53,true,|3555551155|5553551525|5515555525|5115555555|2555552555|2553552511|5525555515|5525555553|2255551555|5555351153|,"Keeping all blocks in its original form. Change the color with the following rule: right angle patterns are dark blue, single squares are green, double blocks are orange. ","Keeping all blocks in its original form. Change the color with the following rule: right angle patterns are dark blue, single squares are green, double blocks are orange. ",true,28,28,0
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_fafffa47.json,fafffa47.json,3,2,51,false,|020|020|020|000|000|022|,"My goal is to take all the initial blacks and turn it to orange, then take the colored ones and change them to black.",Looks like I am suppose to keep the grid in its original form. I am then require to shade in some blacks with orange color by referring to the input grid. The orange shades should be areas that are black and not colored per reference from the input grid. It's a matter of guessing which black and how many should be orange after this point.,true,24,65,41
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_f1cefba8.json,f1cefba8.json,4,2,47,true,|000000800080000000|000000800080000000|000000800080000000|011111111111111000|011111111111111000|011888188818811000|011888188818811000|011888188818811000|011888188818811000|811111111111111888|011888188818811000|011888188818811000|011888188818811000|011888188818811000|011111111111111000|011111111111111000|000000800080000000|000000800080000000|000000800080000000|,"Strike through the grid starting from the blocks that protrudes with a single square. However, the strike through in the center should still be the same color as the original. ","Strike through the grid starting from the blocks that protrudes with a single square. However, the strike through in the center should still be the the color of dark blue.",true,30,30,0
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_f1cefba8.json,f1cefba8.json,4,1,39,false,|000000800080000000|000000800080000000|000000800080000000|011111111111111000|011111111111111000|011888888888811000|011888888888811000|011888888888811000|011888888888811000|811888888888811888|011888888888811000|011888888888811000|011888888888811000|011888888888811000|011111111111111000|011111111111111000|000000800080000000|000000800080000000|000000800080000000|,"Strike through the grid starting from the blocks that protrudes with a single square. However, the strike through in the center should still be the same color as the original. ","Strike through the grid starting from the blocks that protrudes with a single square. However, the strike through in the center should still be the the color of dark blue.",true,30,30,0
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_e8dc4411.json,e8dc4411.json,1,2,33,false,|3333333333333333|3333333333333333|3333333333333333|3636333333333333|3363333333333333|3636333333333333|3333030333333333|3333303333333333|3333030333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|,The rule is to create a similar pattern of the black color starting with the single pink color block. ,I still believe the rule to is create an identical pattern to the black color by starting with the single pink block.,true,19,22,3
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_fafffa47.json,fafffa47.json,3,1,32,false,|020|220|020|200|202|022|,"My goal is to take all the initial blacks and turn it to orange, then take the colored ones and change them to black.",Looks like I am suppose to keep the grid in its original form. I am then require to shade in some blacks with orange color by referring to the input grid. The orange shades should be areas that are black and not colored per reference from the input grid. It's a matter of guessing which black and how many should be orange after this point.,true,24,65,41
expv4,training,7a899c5daf00e1f29281159b3ddda9e0,7a899c5daf00e1f29281159b3ddda9e0_e8dc4411.json,e8dc4411.json,1,1,24,false,|3333333333333333|3333333333333333|3333333333333333|3232333333333333|3323333333333333|3236333333333333|3333030333333333|3333303333333333|3333030333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|3333333333333333|,The rule is to create a similar pattern of the black color starting with the single pink color block. ,I still believe the rule to is create an identical pattern to the black color by starting with the single pink block.,true,19,22,3
expv6_4,evaluation,7aa8602c56710f949a2f72ac0fedf784,7aa8602c56710f949a2f72ac0fedf784_7953d61e.json,7953d61e.json,4,1,74,true,|46444497|46444479|76796664|94974479|79499744|97674666|44649744|44647944|,"Make an 8 by 8 grid and copy the input pattern into the upper left. Then rotate the pattern 90 degrees counterclockwise, and put the rotated pattern into the upper left. Rotating another 90 degrees each time, fill in the lower left and lower right, in that order.","Make an 8 by 8 grid and copy the input pattern into the upper left. Then rotate the pattern 90 degrees counterclockwise, and put the rotated pattern into the upper left. Rotating another 90 degrees each time, fill in the lower left and lower right, in that order.",false,48,48,0
